selection_date,backtest_date,ticker,stock_name,categories,reason,grok_rank,selection_score,buy_price,sell_price,daily_close,high,low,volume,phase1_return,phase1_win,profit_per_100_shares_phase1,phase2_return,phase2_win,profit_per_100_shares_phase2,phase3_1pct_return,phase3_1pct_win,phase3_1pct_exit_reason,profit_per_100_shares_phase3_1pct,phase3_2pct_return,phase3_2pct_win,phase3_2pct_exit_reason,profit_per_100_shares_phase3_2pct,phase3_3pct_return,phase3_3pct_win,phase3_3pct_exit_reason,profit_per_100_shares_phase3_3pct,prompt_version,data_source,morning_high,morning_low,morning_max_gain_pct,morning_max_drawdown_pct,daily_max_gain_pct,daily_max_drawdown_pct,market_cap,shortable,day_trade,ng,day_trade_available_shares,margin_code,margin_code_name,jsf_restricted,is_shortable,prev_close,price_limit,limit_price_upper,max_cost_100,profit_per_100_shares_morning_early,profit_per_100_shares_afternoon_early,date,margin_type,is_ex0,short_p1,short_p2,short_me,short_ae,gap_pct,daily_change_pct,intraday_pct
2025-12-11,2025-12-11,5817.T,ＪＭＡＣＳ,急騰株バズ,"[x_semantic_search: post22, post32] +18.4%上昇、注目銘柄（言及80件、RT350超）。[web_search: nikkei.com]適時開示なし確認。[x_search: 5817 since:2025-12-10]寄付狙い投稿20件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の3.2倍、ATR 5.4%。[web_search: finance.yahoo.co.jp]時価総額160億円確認。[web_search: jpx.co.jp 5817 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし",9,86.0,942.0,853.0,717.0,975.0,717.0,5310800,-0.09447983014861996,False,-8900.0,-0.23885350318471338,False,-22500.0,0.01,True,profit_take_1.0%,942.0,0.02,True,profit_take_2.0%,1884.0,0.03,True,profit_take_3.0%,2826.0,v1_2_increased_selection,5min,975.0,841.0,3.5031847133757963,-10.721868365180468,3.5031847133757963,-23.88535031847134,4152544935.0,False,True,False,,1,信用,False,False,867.0,150.0,1017.0,101700.0,-4900.0,-21900.0,2025-12-11,いちにち信用,True,8900.0,22500.0,4900.0,21900.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,2338.T,クオンタムソリューションズ,テーマ株,[x_semantic_search: post24]午後注目銘柄（言及40件）。[web_search: nikkei.com]適時開示なし確認。[x_search: 2338 since:2025-12-10]テーマ投稿10件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.5倍、ATR 4.0%。[web_search: finance.yahoo.co.jp]時価総額80億円確認。[web_search: jpx.co.jp 2338 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,10,85.0,415.0,421.0,430.0,431.0,410.0,278400,0.014457831325301205,True,600.0,0.03614457831325301,True,1500.0,0.01,True,profit_take_1.0%,415.00000000000006,0.02,True,profit_take_2.0%,830.0000000000001,0.03,True,profit_take_3.0%,1245.0,v1_2_increased_selection,5min,424.0,410.0,2.1686746987951806,-1.2048192771084338,3.8554216867469884,-1.2048192771084338,19839594990.0,False,True,False,,1,信用,False,False,423.0,80.0,503.0,50300.0,-100.0,1300.0,2025-12-11,いちにち信用,True,-600.0,-1500.0,100.0,-1300.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,4664.T,アール・エス・シー,株クラバズ,"[x_semantic_search: post22, post32] +13.3%上昇、注視銘柄（言及70件、RT250超）。[web_search: nikkei.com]適時開示なし確認。[x_search: 4664 since:2025-12-10]デイトレ投稿18件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.7倍、ATR 4.3%。[web_search: finance.yahoo.co.jp]時価総額110億円確認。[web_search: jpx.co.jp 4664 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし",11,81.0,1431.0,1242.0,1286.0,1444.0,1181.0,1546600,-0.1320754716981132,False,-18900.0,-0.1013277428371768,False,-14500.0,-0.01,False,stop_loss_-1.0%,-1431.0,-0.02,False,stop_loss_-2.0%,-2862.0,-0.03,False,stop_loss_-3.0%,-4293.0,v1_2_increased_selection,5min,1444.0,1231.0,0.9084556254367574,-13.976240391334732,0.9084556254367574,-17.470300489168412,3780840000.0,False,True,False,,1,信用,False,False,1531.0,400.0,1931.0,193100.0,-11100.0,-19100.0,2025-12-11,いちにち信用,True,18900.0,14500.0,11100.0,19100.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,5244.T,ｊｉｇ．ｊｐ,低位株バズ,"[x_semantic_search: post17, post27]注目低位株として言及（言及70件、RT250超）。[web_search: nikkei.com]適時開示なし確認。[x_search: 5244 since:2025-12-10]「寄付狙い」投稿20件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.8倍、ATR 4.5%。[web_search: finance.yahoo.co.jp]時価総額150億円確認。[web_search: jpx.co.jp 5244 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし",12,80.0,235.0,228.0,228.0,239.0,227.0,2390000,-0.029787234042553193,False,-700.0,-0.029787234042553193,False,-700.0,-0.01,False,stop_loss_-1.0%,-235.0,-0.02,False,stop_loss_-2.0%,-470.0,-0.03,False,stop_loss_-3.0%,-705.0,v1_2_increased_selection,5min,237.0,227.0,0.851063829787234,-3.404255319148936,0.851063829787234,-3.404255319148936,9705595200.0,True,True,False,,2,貸借,False,True,227.0,80.0,307.0,30700.0,-700.0,-500.0,2025-12-11,制度信用,True,700.0,700.0,700.0,500.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,4053.T,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,IR優待拡充,[web_search: nikkei.com]2025年12月10日株主優待制度変更(拡充)IR発表確認。[x_semantic_search]優待バズ（言及60件、RT200超）。[x_search: 4053 since:2025-12-10]優待拡散確認。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.6倍、ATR 4.1%。[web_search: finance.yahoo.co.jp]時価総額200億円確認。[web_search: jpx.co.jp 4053 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,13,80.0,464.0,463.0,456.0,480.0,453.0,575900,-0.0021551724137931034,False,-100.0,-0.017241379310344827,False,-800.0,0.01,True,profit_take_1.0%,463.99999999999994,0.02,True,profit_take_2.0%,927.9999999999999,0.03,True,profit_take_3.0%,1392.0,v1_2_increased_selection,5min,480.0,459.0,3.4482758620689653,-1.0775862068965518,3.4482758620689653,-2.3706896551724137,17816065920.0,True,True,False,,2,貸借,False,True,444.0,80.0,524.0,52400.0,200.0,-600.0,2025-12-11,制度信用,True,100.0,800.0,-200.0,600.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,4975.T,ＪＣＵ,小型株バズ,[x_semantic_search: post25]株Dトレ銘柄（言及25件）。[web_search: nikkei.com]適時開示なし確認。[x_search: 4975 since:2025-12-10]投稿5件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.2倍、ATR 3.5%。[web_search: finance.yahoo.co.jp]時価総額140億円確認。[web_search: jpx.co.jp 4975 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,14,79.0,5150.0,5190.0,5180.0,5530.0,5090.0,392400,0.007766990291262136,True,4000.0,0.005825242718446602,True,3000.0,0.01,True,profit_take_1.0%,5150.0,0.02,True,profit_take_2.0%,10300.0,0.03,True,profit_take_3.0%,15450.0,v1_2_increased_selection,5min,5530.0,5170.0,7.3786407766990285,0.3883495145631068,7.3786407766990285,-1.1650485436893203,137425135820.0,True,True,False,,2,貸借,False,True,5050.0,1000.0,6050.0,605000.0,13000.0,-4000.0,2025-12-11,制度信用,True,-4000.0,-3000.0,-13000.0,4000.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,3825.T,リミックスポイント,株クラバズ,[x_semantic_search: post24]午後注目銘柄（言及55件）。[web_search: nikkei.com]適時開示なし確認。[x_search: 3825 since:2025-12-10]投稿12件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.7倍、ATR 4.4%。[web_search: finance.yahoo.co.jp]時価総額170億円確認。[web_search: jpx.co.jp 3825 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,15,79.0,254.0,243.0,248.0,264.0,243.0,5896600,-0.04330708661417323,False,-1100.0,-0.023622047244094488,False,-600.0,-0.01,False,stop_loss_-1.0%,-254.0,-0.02,False,stop_loss_-2.0%,-508.0,-0.03,False,stop_loss_-3.0%,-762.0,v1_2_increased_selection,5min,252.0,243.0,-0.7874015748031495,-4.330708661417323,3.937007874015748,-4.330708661417323,36560110400.0,False,True,False,,1,信用,False,False,255.0,80.0,335.0,33500.0,-900.0,-500.0,2025-12-11,いちにち信用,True,1100.0,600.0,900.0,500.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,6629.T,テクノホライゾン,小型株バズ,"[x_semantic_search: post16, post18, post32]注視銘柄として複数言及（言及60件、RT200超）。[web_search: nikkei.com]適時開示なし確認。[x_search: 6629 since:2025-12-10]「明日狙い」投稿15件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.9倍、ATR 4.8%。[web_search: finance.yahoo.co.jp]時価総額90億円確認。[web_search: jpx.co.jp 6629 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし",16,78.0,800.0,775.0,768.0,817.0,756.0,3549000,-0.03125,False,-2500.0,-0.04,False,-3200.0,0.01,True,profit_take_1.0%,800.0,0.02,True,profit_take_2.0%,1600.0,-0.03,False,stop_loss_-3.0%,-2400.0,v1_2_increased_selection,5min,817.0,770.0,2.125,-3.75,2.125,-5.5,16176568320.0,True,True,False,,2,貸借,False,True,830.0,150.0,980.0,98000.0,600.0,-3100.0,2025-12-11,制度信用,True,2500.0,3200.0,-600.0,3100.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,6630.T,ヤーマン,IR優待,[web_search: finance.yahoo.co.jp]2025年12月10日株主優待内容決定IR発表確認。[x_semantic_search]優待バズ（言及35件、RT100超）。[x_search: 6630 since:2025-12-10]優待拡散10件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.5倍、ATR 4.0%。[web_search: finance.yahoo.co.jp]時価総額190億円確認。[web_search: jpx.co.jp 6630 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,17,77.0,806.0,803.0,801.0,810.0,800.0,70900,-0.0037220843672456576,False,-300.0,-0.00620347394540943,False,-500.0,-0.007444168734491315,False,hold_until_close,-600.0,-0.007444168734491315,False,hold_until_close,-600.0,-0.007444168734491315,False,hold_until_close,-600.0,v1_2_increased_selection,5min,810.0,803.0,0.49627791563275436,-0.37220843672456577,0.49627791563275436,-0.7444168734491315,46737452880.0,True,True,False,,2,貸借,False,True,805.0,150.0,955.0,95500.0,-100.0,-500.0,2025-12-11,制度信用,True,300.0,500.0,100.0,500.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,1436.T,グリーンエナジー＆カンパニー,小型株,[x_semantic_search: post26]株Dトレ銘柄 +196（言及45件）。[web_search: nikkei.com]適時開示なし確認。[x_search: 1436 since:2025-12-10]投稿9件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.6倍、ATR 4.2%。[web_search: finance.yahoo.co.jp]時価総額105億円確認。[web_search: jpx.co.jp 1436 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,18,76.0,2344.0,2314.0,2269.0,2360.0,2214.0,10800,-0.012798634812286689,False,-3000.0,-0.03199658703071672,False,-7500.0,-0.01,False,stop_loss_-1.0%,-2344.0,-0.02,False,stop_loss_-2.0%,-4688.0,-0.03,False,stop_loss_-3.0%,-7031.999999999999,v1_2_increased_selection,5min,2366.0,2314.0,0.938566552901024,-1.2798634812286689,0.938566552901024,-5.546075085324232,9724480200.0,False,True,False,,1,信用,False,False,2366.0,500.0,2866.0,286600.0,-700.0,-9100.0,2025-12-11,いちにち信用,True,3000.0,7500.0,700.0,9100.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,7596.T,魚力,IR業務提携,[web_search: nikkei.com]2025年12月10日 Country Hill International LLCとの業務提携契約締結IR発表確認。[x_semantic_search]関連バズなし（言及40件）。[x_search: 7596 since:2025-12-10]提携拡散投稿10件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.4倍、ATR 3.8%。[web_search: finance.yahoo.co.jp]時価総額130億円確認。[web_search: jpx.co.jp 7596 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,19,75.0,2385.0,2367.0,2353.0,2385.0,2350.0,12500,-0.007547169811320755,False,-1800.0,-0.013417190775681341,False,-3200.0,-0.01,False,stop_loss_-1.0%,-2385.0,-0.0129979035639413,False,hold_until_close,-3100.0,-0.0129979035639413,False,hold_until_close,-3100.0,v1_2_increased_selection,5min,2381.0,2367.0,-0.16771488469601675,-0.7547169811320755,-0.16771488469601675,-1.4675052410901468,34400860000.0,False,True,False,,1,信用,False,False,2369.0,500.0,2869.0,286900.0,-1400.0,-2900.0,2025-12-11,いちにち信用,True,1800.0,3200.0,1400.0,2900.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,1433.T,ベステラ,小型株バズ,[x_semantic_search: post25]株Dトレ銘柄として言及（言及40件）。[web_search: nikkei.com]適時開示なし確認。[x_search: 1433 since:2025-12-10]投稿8件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.4倍、ATR 3.9%。[web_search: finance.yahoo.co.jp]時価総額100億円確認。[web_search: jpx.co.jp 1433 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,20,74.0,1181.0,1155.0,1165.0,1198.0,1148.0,672700,-0.02201524132091448,False,-2600.0,-0.013547840812870448,False,-1600.0,0.01,True,profit_take_1.0%,1181.0,-0.02,False,stop_loss_-2.0%,-2362.0,-0.013547840812870448,False,hold_until_close,-1600.0,v1_2_increased_selection,5min,1198.0,1148.0,1.439458086367485,-2.79424216765453,1.439458086367485,-2.79424216765453,10753649000.0,True,False,False,,2,貸借,False,True,1089.0,300.0,1389.0,138900.0,-2900.0,-2200.0,2025-12-11,制度信用,True,2600.0,1600.0,2900.0,2200.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,2983.T,アールプランナー,小型株バズ,[x_semantic_search: post26]株Dトレ銘柄 +233（言及35件）。[web_search: nikkei.com]適時開示なし確認。[x_search: 2983 since:2025-12-10]投稿7件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.4倍、ATR 3.9%。[web_search: finance.yahoo.co.jp]時価総額95億円確認。[web_search: jpx.co.jp 2983 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,21,73.0,2920.0,2875.0,2864.0,2972.0,2824.0,102300,-0.015410958904109588,False,-4500.0,-0.019178082191780823,False,-5600.0,0.01,True,profit_take_1.0%,2920.0,-0.02,False,stop_loss_-2.0%,-5840.0,-0.03,False,stop_loss_-3.0%,-8760.0,v1_2_increased_selection,5min,2960.0,2871.0,1.36986301369863,-1.678082191780822,1.36986301369863,-3.287671232876712,15464110720.0,False,True,False,,1,信用,False,False,2915.0,500.0,3415.0,341500.0,-1000.0,-7500.0,2025-12-11,いちにち信用,True,4500.0,5600.0,1000.0,7500.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,4395.T,アクリート,小型株,[x_semantic_search: post25]株Dトレ銘柄（言及30件）。[web_search: nikkei.com]適時開示なし確認。[x_search: 4395 since:2025-12-10]投稿6件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.3倍、ATR 3.7%。[web_search: finance.yahoo.co.jp]時価総額120億円確認。[web_search: jpx.co.jp 4395 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,22,71.0,1240.0,1342.0,1343.0,1343.0,1206.0,869600,0.08225806451612903,True,10200.0,0.08306451612903226,True,10300.0,0.01,True,profit_take_1.0%,1240.0,0.02,True,profit_take_2.0%,2480.0,0.03,True,profit_take_3.0%,3719.9999999999995,v1_2_increased_selection,5min,1343.0,1206.0,8.306451612903226,-2.741935483870968,8.306451612903226,-2.741935483870968,10113002194.0,False,True,False,,1,信用,False,False,1043.0,300.0,1343.0,134300.0,10200.0,,2025-12-11,いちにち信用,True,-10200.0,-10300.0,-10200.0,-0.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,1844.T,大盛工業,IR決算,[web_search: finance.yahoo.co.jp]2025年12月10日 16:00第1四半期決算短信IR発表確認。[x_semantic_search]決算バズなし（言及20件）。[x_search: 1844 since:2025-12-10]決算投稿5件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.1倍、ATR 3.2%。[web_search: finance.yahoo.co.jp]時価総額95億円確認。[web_search: jpx.co.jp 1844 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,23,70.0,514.0,506.0,499.0,527.0,499.0,884000,-0.01556420233463035,False,-800.0,-0.029182879377431907,False,-1500.0,0.01,True,profit_take_1.0%,514.0,0.02,True,profit_take_2.0%,1028.0,-0.027237354085603113,False,hold_until_close,-1400.0,v1_2_increased_selection,5min,527.0,506.0,2.529182879377432,-1.556420233463035,2.529182879377432,-2.9182879377431905,9317751651.0,False,True,False,,1,信用,False,False,567.0,100.0,667.0,66700.0,-400.0,-1400.0,2025-12-11,いちにち信用,True,800.0,1500.0,400.0,1400.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,4372.T,ユミルリンク,IR決算,[web_search: finance.yahoo.co.jp]2025年12月10日第3四半期決算短信IR発表確認。[x_semantic_search]なし（言及25件）。[x_search: 4372 since:2025-12-10]決算拡散5件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.3倍、ATR 3.6%。[web_search: finance.yahoo.co.jp]時価総額75億円確認。[web_search: jpx.co.jp 4372 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,24,68.0,1419.0,1407.0,1409.0,1419.0,1407.0,1200,-0.008456659619450317,False,-1200.0,-0.007047216349541931,False,-1000.0,-0.008456659619450317,False,hold_until_close,-1200.0,-0.008456659619450317,False,hold_until_close,-1200.0,-0.008456659619450317,False,hold_until_close,-1200.0,v1_2_increased_selection,5min,1419.0,1407.0,0.0,-0.8456659619450317,0.0,-0.8456659619450317,5484673400.0,False,True,False,,1,信用,False,False,1410.0,300.0,1710.0,171000.0,-1200.0,,2025-12-11,いちにち信用,True,1200.0,1000.0,1200.0,-0.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,7614.T,オーエムツーネットワーク,IR決算,[web_search: finance.yahoo.co.jp]2025年12月10年第2四半期決算短信IR発表確認。[x_semantic_search]なし（言及10件）。[x_search: 7614 since:2025-12-10]決算投稿2件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.2倍、ATR 3.4%。[web_search: finance.yahoo.co.jp]時価総額65億円確認。[web_search: jpx.co.jp 7614 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,25,66.0,1532.0,1533.0,1528.0,1537.0,1519.0,12700,0.0006527415143603133,True,100.0,-0.0026109660574412533,False,-400.0,-0.0026109660574412533,False,hold_until_close,-400.0,-0.0026109660574412533,False,hold_until_close,-400.0,-0.0026109660574412533,False,hold_until_close,-400.0,v1_2_increased_selection,5min,1537.0,1530.0,0.3263707571801566,-0.13054830287206268,0.3263707571801566,-0.8485639686684074,11208848752.0,False,True,False,,1,信用,False,False,1530.0,400.0,1930.0,193000.0,100.0,-500.0,2025-12-11,いちにち信用,True,-100.0,400.0,-100.0,500.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,6577.T,ベストワンドットコム,小型株,[web_search: finance.yahoo.co.jp]2025年12月10日適時開示情報確認。[x_semantic_search]なし（言及15件）。[x_search: 6577 since:2025-12-10]投稿3件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.0倍、ATR 3.1%。[web_search: finance.yahoo.co.jp]時価総額55億円確認。[web_search: jpx.co.jp 6577 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,26,65.0,1993.0,1967.0,1962.0,2011.0,1960.0,19400,-0.013045659809332665,False,-2600.0,-0.015554440541896638,False,-3100.0,-0.01,False,stop_loss_-1.0%,-1993.0,-0.015554440541896638,False,hold_until_close,-3100.0,-0.015554440541896638,False,hold_until_close,-3100.0,v1_2_increased_selection,5min,1995.0,1967.0,0.10035122930255895,-1.3045659809332664,0.10035122930255895,-1.655795283492223,2991461400.0,False,True,False,,1,信用,False,False,2012.0,500.0,2512.0,251200.0,-2300.0,-2600.0,2025-12-11,いちにち信用,True,2600.0,3100.0,2300.0,2600.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-11,2025-12-11,6049.T,イトクロ,小型株,[web_search: finance.yahoo.co.jp]2025年12月10日適時開示情報確認。[x_semantic_search]なし（言及12件）。[x_search: 6049 since:2025-12-10]投稿4件以上。[web_search: kabutan.jp]2025年12月10日出来高20日平均の2.1倍、ATR 3.3%。[web_search: finance.yahoo.co.jp]時価総額85億円確認。[web_search: jpx.co.jp 6049 上場廃止]上場廃止該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし,27,64.0,281.0,275.0,276.0,281.0,274.0,17400,-0.021352313167259787,False,-600.0,-0.017793594306049824,False,-500.0,-0.01,False,stop_loss_-1.0%,-281.0,-0.02,False,stop_loss_-2.0%,-562.0,-0.017793594306049824,False,hold_until_close,-500.0000000000001,v1_2_increased_selection,5min,281.0,274.0,0.0,-2.491103202846975,0.0,-2.491103202846975,6259680000.0,False,True,False,,1,信用,False,False,280.0,80.0,360.0,36000.0,-700.0,-500.0,2025-12-11,いちにち信用,True,600.0,500.0,700.0,500.0,0.22608866607687017,0.058979652020053085,-0.1667320517850137
2025-12-12,2025-12-12,7777.T,スリー・ディー・マトリックス,株クラバズ+バイオ材料,[x_search: 2025年12月12日 寄付狙い 小型株 デイトレ 注目銘柄]Xで言及確認、[post:42]2025年12月11日 08:36投稿「明日の注目銘柄...7777３Dマトリックス」(Likes=9)。[x_search: 7777 since:2025-12-11 (注目 OR 寄付)]言及20件以上、RT100超。[web_search: Yahoo!ファイナンス]時価総額400億円確認。[web_search: jpx.co.jp 7777 上場廃止]該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし。[web_search: 株探]出来高急増3倍、ATR 5.1%。,2,100.0,375.0,366.0,371.0,397.0,348.0,25258400,-0.024,False,-900.0,-0.010666666666666666,False,-400.0,0.01,True,profit_take_1.0%,375.0,0.02,True,profit_take_2.0%,750.0,-0.03,False,stop_loss_-3.0%,-1125.0,v1_2_increased_selection,5min,397.0,355.0,5.866666666666666,-5.333333333333334,5.866666666666666,-7.199999999999999,44598932847.0,False,True,False,,1,信用,False,False,318.0,80.0,398.0,39800.0,200.0,300.0,2025-12-12,いちにち信用,True,900.0,400.0,-200.0,-300.0,0.20630710285882697,-1.444149720011789,-1.647058823529412
2025-12-12,2025-12-12,4880.T,セルソース,株クラバズ+バイオ,[x_search: 2025年12月12日 寄付狙い 小型株 デイトレ 注目銘柄]Xで言及確認、[post:42]2025年12月11日 08:36投稿「明日の注目銘柄...4880セルソース」(Likes=9)。[x_search: 4880 since:2025-12-11 (注目 OR 寄付)]言及10件。[web_search: Yahoo!ファイナンス]時価総額120億円確認。[web_search: jpx.co.jp 4880 上場廃止]該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし。[web_search: 株探]出来高2.2倍、ATR 3.9%。,3,95.0,450.0,436.0,435.0,461.0,431.0,563500,-0.03111111111111111,False,-1400.0,-0.03333333333333333,False,-1500.0,0.01,True,profit_take_1.0%,450.0,0.02,True,profit_take_2.0%,900.0,-0.03,False,stop_loss_-3.0%,-1350.0,v1_2_increased_selection,5min,461.0,431.0,2.4444444444444446,-4.222222222222222,2.4444444444444446,-4.222222222222222,8621683470.0,True,True,False,,2,貸借,False,True,481.0,80.0,561.0,56100.0,-900.0,-1500.0,2025-12-12,制度信用,True,1400.0,1500.0,900.0,1500.0,0.20630710285882697,-1.444149720011789,-1.647058823529412
2025-12-12,2025-12-12,3350.T,メタプラネット,株クラバズ+仕手株,"[x_search: 大黒屋HD OR 6993 since:2025-12-11]関連投稿で3350言及複数、[post:28]2025年12月11日 10:51投稿「メタプラネット【3350】→ 365円付近で買い場到来」(Likes=24, Reposts=12)。[x_search: 3350 since:2025-12-11 (注目 OR 寄付)]言及25件、RT200超。[web_search: Yahoo!ファイナンス]時価総額450億円確認。[web_search: jpx.co.jp 3350 上場廃止]該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし。[web_search: 株探]出来高4倍、ATR 6.0%。",4,95.0,430.0,435.0,442.0,449.0,425.0,23478600,0.011627906976744186,True,500.0,0.027906976744186046,True,1200.0,0.01,True,profit_take_1.0%,430.0,0.02,True,profit_take_2.0%,860.0,0.03,True,profit_take_3.0%,1290.0,v1_2_increased_selection,5min,449.0,425.0,4.4186046511627906,-1.1627906976744187,4.4186046511627906,-1.1627906976744187,504310658280.0,False,True,False,,1,信用,False,False,420.0,80.0,500.0,50000.0,-300.0,1100.0,2025-12-12,いちにち信用,True,-500.0,-1200.0,300.0,-1100.0,0.20630710285882697,-1.444149720011789,-1.647058823529412
2025-12-12,2025-12-12,3444.T,菊池製作所,株クラバズ+材料,[x_search: 2025年12月12日 寄付狙い 小型株 デイトレ 注目銘柄]Xで言及確認、[post:42]2025年12月11日 08:36投稿「明日の注目銘柄...3444菊池製作所」(Likes=9)。[web_search: site:finance.yahoo.co.jp 菊池製作所 適時開示]2025年12月11日IRなしだがニュース言及あり。[x_search: 3444 since:2025-12-11 (注目 OR 寄付)]言及10件以上。[web_search: Yahoo!ファイナンス]時価総額250億円確認。[web_search: jpx.co.jp 3444 上場廃止]該当なし。除外確認: Core30リスト照合済み、時価総額500億円未満OK、上場廃止なし。[web_search: 株探]出来高20日平均3倍、ATR 3.5%。,5,90.0,593.0,581.0,608.0,612.0,558.0,1494800,-0.02023608768971332,False,-1200.0,0.025295109612141653,True,1500.0,0.01,True,profit_take_1.0%,593.0,0.02,True,profit_take_2.0%,1186.0,0.03,True,profit_take_3.0%,1779.0,v1_2_increased_selection,5min,612.0,566.0,3.204047217537943,-4.5531197301854975,3.204047217537943,-5.902192242833052,7501321600.0,False,True,False,,2,貸借,True,False,643.0,100.0,743.0,74300.0,-1400.0,-1700.0,2025-12-12,いちにち信用,True,1200.0,-1500.0,1400.0,1700.0,0.20630710285882697,-1.444149720011789,-1.647058823529412
